TIMESTAMP,LOAD,TEMP
722009 15:00,245.1,90
722009 16:00,251.4,90
722009 17:00,256.8,90
722009 18:00,259.7,90
722009 19:00,256.9,89
722009 20:00,241.9,87
722009 21:00,226.7,81
722009 22:00,219,76
722009 23:00,196.7,77
732009 0:00,171.1,76
732009 1:00,148.3,76
732009 2:00,134,74
732009 3:00,124.6,72
732009 4:00,117.4,69
732009 5:00,113.7,67
732009 6:00,113.3,65
732009 7:00,114.3,67
732009 8:00,129,70
732009 9:00,147.3,72
732009 10:00,166.4,75
732009 11:00,181,78
732009 12:00,192.5,80
732009 13:00,202.9,82
732009 14:00,211.4,84
732009 15:00,217.1,86
732009 16:00,222.8,87
732009 17:00,227.5,86
732009 18:00,231.2,85
732009 19:00,228.6,85
732009 20:00,213.1,82
732009 21:00,197.4,75
732009 22:00,192.3,71
732009 23:00,174,67
742009 0:00,151.7,67
742009 1:00,130.1,64
742009 2:00,116.2,63
742009 3:00,107,60
742009 4:00,101.2,60
742009 5:00,99.4,59
742009 6:00,98,58
742009 7:00,99.2,59
742009 8:00,115.8,67
742009 9:00,139.1,73
742009 10:00,162.8,77
742009 11:00,181.2,81
742009 12:00,196.6,84
742009 13:00,208.5,84
742009 14:00,217.4,87
742009 15:00,224.6,89
742009 16:00,230.9,88
742009 17:00,235.5,89
742009 18:00,236.6,88
742009 19:00,227.8,86
742009 20:00,209.6,85
742009 21:00,192.1,77
742009 22:00,179.4,72
742009 23:00,173.1,69
752009 0:00,156.2,69
752009 1:00,135.9,69
752009 2:00,123.4,70
752009 3:00,115.9,67
752009 4:00,111.8,67
752009 5:00,110.3,70
752009 6:00,110.3,74
752009 7:00,110.2,74
752009 8:00,121.7,76
752009 9:00,141.1,78
752009 10:00,157.7,79
752009 11:00,166.7,80
752009 12:00,170.5,82
752009 13:00,173.1,83
752009 14:00,172,85
752009 15:00,172.1,85
752009 16:00,172.5,85
752009 17:00,173.7,88
752009 18:00,174.1,88
752009 19:00,169.5,86
752009 20:00,163.6,84
752009 21:00,164.5,82
752009 22:00,164.6,76
752009 23:00,150.9,75
762009 0:00,134.6,77
762009 1:00,120.8,77
762009 2:00,115.7,76
762009 3:00,112.3,76
762009 4:00,110,74
762009 5:00,109,74
762009 6:00,113.5,73
762009 7:00,117.9,74
762009 8:00,124.8,74
762009 9:00,133,76
762009 10:00,142.7,77
762009 11:00,151.4,79
762009 12:00,155.9,81
762009 13:00,157.8,83
762009 14:00,160.5,80
762009 15:00,165.2,83
762009 16:00,169.2,80
762009 17:00,176.1,79
762009 18:00,182.7,78
762009 19:00,184.1,80
762009 20:00,178.4,79
762009 21:00,174.5,77
762009 22:00,173,75
762009 23:00,155.8,75
772009 0:00,135.4,75
772009 1:00,118.3,73
772009 2:00,108.6,73
772009 3:00,101.8,72
772009 4:00,97.9,72
772009 5:00,97.6,72
772009 6:00,100.9,70
772009 7:00,106.6,70
772009 8:00,120.9,72
772009 9:00,134.9,76
772009 10:00,151.3,79
772009 11:00,168,82
772009 12:00,182.4,85
772009 13:00,193.7,87
772009 14:00,202.6,89
772009 15:00,211.1,88
772009 16:00,220,92
772009 17:00,230.8,90
772009 18:00,235.5,90
772009 19:00,231.3,88
772009 20:00,214.9,86
772009 21:00,197.1,80
772009 22:00,188.4,75
772009 23:00,164.1,75
782009 0:00,138.5,72
782009 1:00,118.5,70
782009 2:00,106.9,69
782009 3:00,99.1,67
782009 4:00,95,67
782009 5:00,94.1,65
782009 6:00,97.9,65
782009 7:00,103.3,66
782009 8:00,118.5,68
782009 9:00,137,75
782009 10:00,155.7,81
782009 11:00,175.4,84
782009 12:00,193.9,87
782009 13:00,208.9,88
782009 14:00,220.8,90
782009 15:00,228.3,87
782009 16:00,232.7,81
782009 17:00,240.1,77
782009 18:00,242,78
782009 19:00,233.2,76
782009 20:00,215.9,75
782009 21:00,202.3,72
782009 22:00,196.9,71
782009 23:00,174.5,71
792009 0:00,149,71
792009 1:00,129.7,70
792009 2:00,118.3,69
792009 3:00,110.7,70
792009 4:00,106,69
792009 5:00,104.9,69
792009 6:00,109.4,69
792009 7:00,114.8,70
792009 8:00,123.1,70
792009 9:00,130.5,72
792009 10:00,140.2,72
792009 11:00,150.6,74
792009 12:00,159.8,77
792009 13:00,166.7,76
792009 14:00,174.9,77
792009 15:00,182.1,79
792009 16:00,188.8,79
792009 17:00,192.9,77
792009 18:00,194.2,78
792009 19:00,190.8,77
792009 20:00,178.7,76
792009 21:00,171.4,73
792009 22:00,170.5,71
792009 23:00,153.1,69
7102009 0:00,131.4,66
7102009 1:00,113.7,66
7102009 2:00,103.2,66
7102009 3:00,96.5,64
7102009 4:00,92.9,63
7102009 5:00,91.9,63
7102009 6:00,95.2,64
7102009 7:00,100.7,66
7102009 8:00,114,68
7102009 9:00,125.5,70
7102009 10:00,139.7,73
7102009 11:00,150.6,78
7102009 12:00,159.4,81
7102009 13:00,168.2,83
7102009 14:00,176.9,84
7102009 15:00,183,87
7102009 16:00,189.9,87
7102009 17:00,196.6,87
7102009 18:00,200.4,84
7102009 19:00,197.2,85
7102009 20:00,183.4,81
7102009 21:00,169.5,79
7102009 22:00,167.4,76
7102009 23:00,150.4,75
7112009 0:00,129.8,72
7112009 1:00,111.8,72
7112009 2:00,100.4,69
7112009 3:00,92.7,71
7112009 4:00,88.8,70
7112009 5:00,87.5,70
7112009 6:00,88.6,71
7112009 7:00,89.5,71
7112009 8:00,100.1,72
7112009 9:00,115.7,75
7112009 10:00,130.4,78
7112009 11:00,143.7,80
7112009 12:00,157.6,84
7112009 13:00,172.9,86
7112009 14:00,186.3,88
7112009 15:00,197.2,88
7112009 16:00,207.1,89
7112009 17:00,215.3,89
7112009 18:00,220.5,88
7112009 19:00,216.4,87
7112009 20:00,203.2,86
7112009 21:00,193.7,82
7112009 22:00,191.3,79
7112009 23:00,173.8,77
7122009 0:00,153.3,77
7122009 1:00,134.4,77
7122009 2:00,122.7,76
7122009 3:00,115.3,75
7122009 4:00,111.1,74
7122009 5:00,109.7,73
7122009 6:00,111.2,72
7122009 7:00,111.3,72
7122009 8:00,123.1,75
7122009 9:00,146.3,79
7122009 10:00,171.6,83
7122009 11:00,191.5,87
7122009 12:00,207.2,90
7122009 13:00,224.3,92
7122009 14:00,238.6,93
7122009 15:00,248,95
7122009 16:00,253.2,96
7122009 17:00,254.5,95
7122009 18:00,248,92
7122009 19:00,235.3,92
7122009 20:00,222.4,90
7122009 21:00,214.9,86
7122009 22:00,210.6,85
7122009 23:00,191,83
7132009 0:00,168.7,82
7132009 1:00,150.7,82
7132009 2:00,139.5,80
7132009 3:00,130.4,79
7132009 4:00,123.8,78
7132009 5:00,122.2,78
7132009 6:00,126.4,77
7132009 7:00,130,77
7132009 8:00,138.7,75
7132009 9:00,147.3,73
7132009 10:00,157.9,73
7132009 11:00,166.4,74
7132009 12:00,168.7,74
7132009 13:00,165.6,75
7132009 14:00,163.7,77
7132009 15:00,162.6,77
7132009 16:00,163.6,80
7132009 17:00,167.2,83
7132009 18:00,173.3,84
7132009 19:00,178.8,84
7132009 20:00,175.2,80
7132009 21:00,170.5,77
7132009 22:00,169.2,74
7132009 23:00,153.6,71
7142009 0:00,133.1,69
7142009 1:00,116,70
7142009 2:00,108.2,68
7142009 3:00,102,70
7142009 4:00,99.1,70
7142009 5:00,100.1,70
7142009 6:00,105.4,70
7142009 7:00,110.9,70
7142009 8:00,124.7,70
7142009 9:00,136.9,74
7142009 10:00,149.6,79
7142009 11:00,162.9,82
7142009 12:00,174.5,84
7142009 13:00,184.1,87
7142009 14:00,196.3,87
7142009 15:00,207.3,89
7142009 16:00,217.2,91
7142009 17:00,225.4,90
7142009 18:00,229.8,89
7142009 19:00,224.9,88
7142009 20:00,208.6,83
7142009 21:00,193.1,78
7142009 22:00,185.9,71
7142009 23:00,164.1,70
7152009 0:00,139.1,66
7152009 1:00,119.2,64
7152009 2:00,108.2,64
7152009 3:00,101.3,61
7152009 4:00,96.7,60
7152009 5:00,96.3,60
7152009 6:00,99.8,60
7152009 7:00,105.4,60
7152009 8:00,119.8,66
7152009 9:00,132.9,74
7152009 10:00,149.2,82
7152009 11:00,164.6,84
7152009 12:00,179,85
7152009 13:00,190.4,89
7152009 14:00,204,89
7152009 15:00,214.9,90
7152009 16:00,225.5,89
7152009 17:00,235.7,88
7152009 18:00,240.6,90
7152009 19:00,235.6,88
7152009 20:00,218.1,85
7152009 21:00,202.6,82
7152009 22:00,196,81
7152009 23:00,173,80
7162009 0:00,148.9,78
7162009 1:00,129.7,77
7162009 2:00,119.2,77
7162009 3:00,112.3,76
7162009 4:00,109.4,74
7162009 5:00,110,74
7162009 6:00,115.9,74
7162009 7:00,122,74
7162009 8:00,135.1,77
7162009 9:00,149.5,79
7162009 10:00,166.5,84
7162009 11:00,187.1,87
7162009 12:00,207.1,91
7162009 13:00,220.5,92
7162009 14:00,228,83
7162009 15:00,227.5,78
7162009 16:00,226.1,82
7162009 17:00,229.5,85
7162009 18:00,230.5,85
7162009 19:00,227.8,84
7162009 20:00,216.2,81
7162009 21:00,209,78
7162009 22:00,206.7,76
7162009 23:00,186.6,75
7172009 0:00,163.7,74
7172009 1:00,144.6,73
7172009 2:00,134.3,73
7172009 3:00,127.6,72
7172009 4:00,123.3,70
7172009 5:00,121.4,70
7172009 6:00,124.1,70
7172009 7:00,127.9,72
7172009 8:00,142.5,74
7172009 9:00,161,81
7172009 10:00,180.6,85
7172009 11:00,202.9,88
7172009 12:00,220.3,89
7172009 13:00,234.7,92
7172009 14:00,248,92
7172009 15:00,255.4,94
7172009 16:00,254.4,93
7172009 17:00,240.5,93
7172009 18:00,225.4,94
7172009 19:00,219.2,92
7172009 20:00,207.4,88
7172009 21:00,202.1,85
7172009 22:00,194.1,81
7172009 23:00,176.1,79
7182009 0:00,156.6,78
7182009 1:00,139.6,76
7182009 2:00,128.6,75
7182009 3:00,121.1,74
7182009 4:00,116.2,73
7182009 5:00,114.5,72
7182009 6:00,116.1,72
7182009 7:00,116.6,72
7182009 8:00,126.9,73
7182009 9:00,142,76
7182009 10:00,157.7,79
7182009 11:00,173.3,81
7182009 12:00,187.1,83
7182009 13:00,199.4,84
7182009 14:00,209.5,87
7182009 15:00,217.3,87
7182009 16:00,225.2,87
7182009 17:00,231.3,85
7182009 18:00,232.2,86
7182009 19:00,225.6,84
7182009 20:00,211.8,83
7182009 21:00,200.7,80
7182009 22:00,195,75
7182009 23:00,174.7,75
7192009 0:00,151.7,70
7192009 1:00,131.4,70
7192009 2:00,119.6,66
7192009 3:00,111.9,65
7192009 4:00,107.1,65
7192009 5:00,105,61
7192009 6:00,105,60
7192009 7:00,103.1,60
7192009 8:00,114.2,67
7192009 9:00,135,72
7192009 10:00,151.9,77
7192009 11:00,164.4,80
7192009 12:00,175.4,82
7192009 13:00,190.4,84
7192009 14:00,202.5,86
7192009 15:00,210.2,89
7192009 16:00,214.8,87
7192009 17:00,219,86
7192009 18:00,220.1,85
7192009 19:00,215.7,84
7192009 20:00,203.2,82
7192009 21:00,195.4,79
7192009 22:00,191,76
7192009 23:00,170.4,73
7202009 0:00,148.4,70
7202009 1:00,130.7,68
7202009 2:00,120.9,67
7202009 3:00,115,65
7202009 4:00,111.2,65
7202009 5:00,110,65
7202009 6:00,114.9,65
7202009 7:00,120.5,65
7202009 8:00,131,68
7202009 9:00,144.8,72
7202009 10:00,159.8,74
7202009 11:00,174.1,77
7202009 12:00,182.8,81
7202009 13:00,185.7,84
7202009 14:00,185.5,86
7202009 15:00,184.9,86
7202009 16:00,185.2,85
7202009 17:00,184.7,85
7202009 18:00,186.3,79
7202009 19:00,182,72
7202009 20:00,174.3,70
7202009 21:00,174.8,71
7202009 22:00,171.1,70
7202009 23:00,154.5,70
7212009 0:00,134.9,68
7212009 1:00,119,67
7212009 2:00,109.9,66
7212009 3:00,104.7,66
7212009 4:00,102.3,66
7212009 5:00,102.5,66
7212009 6:00,107.8,68
7212009 7:00,113.2,67
7212009 8:00,123.6,68
7212009 9:00,132.3,69
7212009 10:00,142.9,70
7212009 11:00,156.6,72
7212009 12:00,172.1,75
7212009 13:00,183.3,80
7212009 14:00,196.9,84
7212009 15:00,207.2,78
7212009 16:00,216.9,75
7212009 17:00,227.7,80
7212009 18:00,232.2,80
7212009 19:00,230.4,80
7212009 20:00,216.8,77
7212009 21:00,205.5,72
7212009 22:00,198.8,72
7212009 23:00,175.6,72
7222009 0:00,150.9,71
7222009 1:00,130.4,71
7222009 2:00,118.8,71
7222009 3:00,110.4,70
7222009 4:00,105.5,68
7222009 5:00,104.2,68
7222009 6:00,108.2,66
7222009 7:00,113.1,66
7222009 8:00,127.1,68
7222009 9:00,142.4,72
7222009 10:00,162.2,77
7222009 11:00,181.3,80
7222009 12:00,199.5,83
7222009 13:00,213.2,86
7222009 14:00,222.8,87
7222009 15:00,230.1,89
7222009 16:00,232.4,88
7222009 17:00,229.1,89
7222009 18:00,224.5,89
7222009 19:00,218.2,87
7222009 20:00,205.7,83
7222009 21:00,202.4,78
7222009 22:00,198.5,76
7222009 23:00,178.2,76
7232009 0:00,155.3,76
7232009 1:00,137.4,74
7232009 2:00,127.4,72
7232009 3:00,119.6,72
7232009 4:00,115.4,72
7232009 5:00,114.9,71
7232009 6:00,119.7,71
7232009 7:00,124.9,71
7232009 8:00,135.2,72
7232009 9:00,145.1,74
7232009 10:00,157.1,78
7232009 11:00,172.7,82
7232009 12:00,189.1,83
7232009 13:00,203.3,86
7232009 14:00,215.3,87
7232009 15:00,225.5,91
7232009 16:00,235.7,91
7232009 17:00,242.7,89
7232009 18:00,244.5,89
7232009 19:00,238.4,86
7232009 20:00,225.5,85
7232009 21:00,216.6,80
7232009 22:00,210.8,76
7232009 23:00,190.8,74
7242009 0:00,167.7,73
7242009 1:00,148.6,72
7242009 2:00,138,72
7242009 3:00,129.6,72
7242009 4:00,124,72
7242009 5:00,120.3,72
7242009 6:00,121.1,71
7242009 7:00,123.6,70
7242009 8:00,134.4,71
7242009 9:00,150.6,74
7242009 10:00,169,78
7242009 11:00,185.2,82
7242009 12:00,200.8,85
7242009 13:00,213.1,86
7242009 14:00,221.6,87
7242009 15:00,228.3,89
7242009 16:00,231.6,89
7242009 17:00,238,89
7242009 18:00,238.1,90
7242009 19:00,232.2,89
7242009 20:00,220.1,85
7242009 21:00,209.2,79
7242009 22:00,202.5,75
7242009 23:00,182.6,72
7252009 0:00,160.8,70
7252009 1:00,140.2,73
7252009 2:00,127.9,73
7252009 3:00,118.7,69
7252009 4:00,112.9,68
7252009 5:00,109.9,68
7252009 6:00,109.9,66
7252009 7:00,110.5,67
7252009 8:00,123.5,70
7252009 9:00,145.5,73
7252009 10:00,166.4,80
7252009 11:00,191,84
7252009 12:00,212.2,89
7252009 13:00,228.2,88
7252009 14:00,239.6,92
7252009 15:00,248.7,92
7252009 16:00,255.4,92
7252009 17:00,257.8,93
7252009 18:00,254,94
7252009 19:00,245.9,92
7252009 20:00,231.8,88
7252009 21:00,224.9,82
7252009 22:00,219.6,81
7252009 23:00,200.5,81
7262009 0:00,179.6,78
7262009 1:00,159.6,78
7262009 2:00,146.9,76
7262009 3:00,138.8,76
7262009 4:00,133,75
7262009 5:00,130.4,75
7262009 6:00,130.2,74
7262009 7:00,130.2,73
7262009 8:00,146.2,77
7262009 9:00,174.5,81
7262009 10:00,202.4,85
7262009 11:00,221.6,90
7262009 12:00,234.9,92
7262009 13:00,250.7,92
7262009 14:00,263.5,95
7262009 15:00,271.6,96
7262009 16:00,274.7,96
7262009 17:00,272.5,94
7262009 18:00,267.8,90
7262009 19:00,256.6,89
7262009 20:00,240.7,86
7262009 21:00,232.8,83
7262009 22:00,227.4,83
7262009 23:00,205.4,81
7272009 0:00,182,80
7272009 1:00,162.1,79
7272009 2:00,150.9,78
7272009 3:00,143.5,78
7272009 4:00,137.7,77
7272009 5:00,135.4,75
7272009 6:00,139.1,74
7272009 7:00,144.5,74
7272009 8:00,155.3,75
7272009 9:00,172.2,80
7272009 10:00,190.1,83
7272009 11:00,209.8,86
7272009 12:00,228.2,89
7272009 13:00,241.3,88
7272009 14:00,249.6,75
7272009 15:00,244.9,77
7272009 16:00,234.8,82
7272009 17:00,228,85
7272009 18:00,226.3,85
7272009 19:00,219.7,85
7272009 20:00,208.7,81
7272009 21:00,204.1,78
7272009 22:00,194.8,77
7272009 23:00,177,73
7282009 0:00,157.3,72
7282009 1:00,139.7,70
7282009 2:00,130.2,70
7282009 3:00,123.6,71
7282009 4:00,119.3,72
7282009 5:00,117.3,71
7282009 6:00,120.6,70
7282009 7:00,125.3,70
7282009 8:00,138,72
7282009 9:00,154.9,76
7282009 10:00,174.4,79
7282009 11:00,193.6,83
7282009 12:00,212.5,85
7282009 13:00,227.4,88
7282009 14:00,242.7,87
7282009 15:00,253.5,90
7282009 16:00,262.6,94
7282009 17:00,270,93
7282009 18:00,274.2,75
7282009 19:00,269.7,80
7282009 20:00,253.9,77
7282009 21:00,244,76
7282009 22:00,233.7,75
7282009 23:00,208.7,72
7292009 0:00,183.6,72
7292009 1:00,163.6,72
7292009 2:00,152.6,72
7292009 3:00,143.7,72
7292009 4:00,138.8,72
7292009 5:00,136.5,72
7292009 6:00,140,70
7292009 7:00,144.8,70
7292009 8:00,158.7,74
7292009 9:00,176.2,75
7292009 10:00,194.7,77
7292009 11:00,213.6,78
7292009 12:00,231.1,82
7292009 13:00,241.9,83
7292009 14:00,241.2,83
7292009 15:00,234,87
7292009 16:00,239,88
7292009 17:00,247.6,85
7292009 18:00,251,86
7292009 19:00,246.6,84
7292009 20:00,232.8,82
7292009 21:00,225.8,79
7292009 22:00,220.5,78
7292009 23:00,200.8,77
7302009 0:00,178.6,77
7302009 1:00,159.7,76
7302009 2:00,148.4,75
7302009 3:00,140.8,75
7302009 4:00,136.6,74
7302009 5:00,135.5,74
7302009 6:00,140,73
7302009 7:00,144.7,73
7302009 8:00,157.9,76
7302009 9:00,174.3,79
7302009 10:00,193.2,82
7302009 11:00,211.9,86
7302009 12:00,226.4,89
7302009 13:00,239.4,91
7302009 14:00,251.4,92
7302009 15:00,260.8,89
7302009 16:00,268.6,91
7302009 17:00,273.6,85
7302009 18:00,274.7,83
7302009 19:00,268.7,82
7302009 20:00,253.8,81
7302009 21:00,248.5,79
7302009 22:00,241.3,77
7302009 23:00,219.7,76
7312009 0:00,195.3,76
7312009 1:00,174.8,76
7312009 2:00,156.1,75
7312009 3:00,152.8,75
7312009 4:00,144.6,75
7312009 5:00,140.6,74
7312009 6:00,143.3,74
7312009 7:00,144.5,74
7312009 8:00,158.9,76
7312009 9:00,178.4,81
7312009 10:00,198.8,85
7312009 11:00,219.1,88
7312009 12:00,235.5,89
7312009 13:00,247.8,89
7312009 14:00,259.1,91
7312009 15:00,267.5,93
7312009 16:00,267.4,77
7312009 17:00,257,77
7312009 18:00,247.5,76
7312009 19:00,236.8,77
7312009 20:00,222.4,76
7312009 21:00,216,75
7312009 22:00,208.2,75
7312009 23:00,191.3,74
812009 0:00,170.9,74
812009 1:00,153,74
812009 2:00,142.9,74
812009 3:00,135.8,74
812009 4:00,130.8,74
812009 5:00,128.7,74
812009 6:00,129.1,74
812009 7:00,130.6,75
812009 8:00,139.9,76
812009 9:00,156.3,77
812009 10:00,168.9,78
812009 11:00,180.2,79
812009 12:00,193.8,78
812009 13:00,206.4,79
812009 14:00,217.5,80
812009 15:00,228.4,83
812009 16:00,238.7,83
812009 17:00,247.2,85
812009 18:00,247.6,86
812009 19:00,240.1,84
812009 20:00,227,82
812009 21:00,221.3,79
812009 22:00,214.1,78
812009 23:00,196.2,77
822009 0:00,176.5,78
822009 1:00,158,78
822009 2:00,147.2,77
822009 3:00,140.8,77
822009 4:00,137.4,76
822009 5:00,135.6,76
822009 6:00,136.2,75
822009 7:00,135.9,76
822009 8:00,147.1,76
822009 9:00,170.1,78
822009 10:00,192.4,76
822009 11:00,207.8,77
822009 12:00,215,76
822009 13:00,220.6,77
822009 14:00,217.5,80
822009 15:00,207.8,82
822009 16:00,202.1,82
822009 17:00,198.6,82
822009 18:00,196,83
822009 19:00,189.9,82
822009 20:00,183.9,81
822009 21:00,186,79
822009 22:00,183.8,79
822009 23:00,170.1,76
832009 0:00,152.6,77
832009 1:00,137.4,75
832009 2:00,129.3,75
832009 3:00,123.8,73
832009 4:00,121.4,73
832009 5:00,122.7,72
832009 6:00,129.1,72
832009 7:00,135.3,73
832009 8:00,143.8,73
832009 9:00,156.5,75
832009 10:00,173.6,80
832009 11:00,194.4,81
832009 12:00,213.2,83
832009 13:00,227.8,84
832009 14:00,240.4,88
832009 15:00,248.6,89
832009 16:00,251.3,89
832009 17:00,251.1,91
832009 18:00,250,90
832009 19:00,243.6,89
832009 20:00,230.6,86
832009 21:00,224.5,81
832009 22:00,214.8,79
832009 23:00,191.1,77
842009 0:00,166.3,73
842009 1:00,146.9,73
842009 2:00,134.8,71
842009 3:00,126.6,70
842009 4:00,121.1,71
842009 5:00,119.5,69
842009 6:00,124,69
842009 7:00,128.6,70
842009 8:00,141.1,72
842009 9:00,158.2,78
842009 10:00,178.7,81
842009 11:00,202.4,84
842009 12:00,223,87
842009 13:00,237.5,90
842009 14:00,249.7,90
842009 15:00,257.2,91
842009 16:00,263.3,90
842009 17:00,271.4,92
842009 18:00,276.5,91
842009 19:00,271.6,89
842009 20:00,255.7,83
842009 21:00,246.9,80
842009 22:00,233.5,78
842009 23:00,208.4,74
852009 0:00,182,73
852009 1:00,161.4,72
852009 2:00,149.9,72
852009 3:00,141.9,75
852009 4:00,136.8,76
852009 5:00,135.3,74
852009 6:00,140.5,72
852009 7:00,147.2,71
852009 8:00,156.5,74
852009 9:00,171.7,79
852009 10:00,193.3,83
852009 11:00,216.1,87
852009 12:00,236.5,91
852009 13:00,252.7,93
852009 14:00,266.4,83
852009 15:00,273.8,91
852009 16:00,280.7,84
852009 17:00,285.6,87
852009 18:00,282.2,88
852009 19:00,270.9,85
852009 20:00,251.1,75
852009 21:00,241.6,70
852009 22:00,225.8,70
852009 23:00,202.3,70
862009 0:00,177.6,70
862009 1:00,157.4,70
862009 2:00,145.8,70
862009 3:00,137.7,70
862009 4:00,132.8,70
862009 5:00,130.7,70
862009 6:00,134.4,70
862009 7:00,139.1,70
862009 8:00,150.9,70
862009 9:00,164.6,72
862009 10:00,180.1,73
862009 11:00,194,76
862009 12:00,204.5,78
862009 13:00,210.9,81
862009 14:00,214.8,84
862009 15:00,215.6,85
862009 16:00,215.1,85
862009 17:00,217.6,86
862009 18:00,219.2,86
862009 19:00,214.8,83
862009 20:00,204.3,82
862009 21:00,199.9,76
862009 22:00,191.9,74
862009 23:00,173.9,72
872009 0:00,152.1,70
872009 1:00,133.8,69
872009 2:00,123,69
872009 3:00,115.4,68
872009 4:00,111.7,67
872009 5:00,109.9,66
872009 6:00,112.5,64
872009 7:00,116.2,65
872009 8:00,128.8,68
872009 9:00,145.1,72
872009 10:00,162.6,78
872009 11:00,177.9,81
872009 12:00,192,83
872009 13:00,203.8,85
872009 14:00,214.1,87
872009 15:00,223.3,87
872009 16:00,232,87
872009 17:00,237.5,87
872009 18:00,238.9,88
872009 19:00,232.5,87
872009 20:00,215.2,82
872009 21:00,208.1,76
872009 22:00,197.2,73
872009 23:00,177.5,72
882009 0:00,155.9,71
882009 1:00,137.6,72
882009 2:00,125.8,73
882009 3:00,117.3,72
882009 4:00,111.8,73
882009 5:00,109.7,72
882009 6:00,110.9,72
882009 7:00,112.2,68
882009 8:00,121.2,72
882009 9:00,141.9,75
882009 10:00,161,80
882009 11:00,177.3,84
882009 12:00,189.6,87
882009 13:00,204.3,87
882009 14:00,219.7,89
882009 15:00,232.5,90
882009 16:00,239.8,89
882009 17:00,245.8,88
882009 18:00,247.9,90
882009 19:00,243.2,87
882009 20:00,229,84
882009 21:00,223.7,81
882009 22:00,214.7,81
882009 23:00,196.1,80
892009 0:00,174,78
892009 1:00,156,77
892009 2:00,143.8,76
892009 3:00,136,75
892009 4:00,131,74
892009 5:00,126.8,73
892009 6:00,125.6,71
892009 7:00,124.8,69
892009 8:00,139.3,72
892009 9:00,170,78
892009 10:00,198.1,81
892009 11:00,216.3,86
892009 12:00,229.5,90
892009 13:00,245.3,92
892009 14:00,258.8,93
892009 15:00,269.6,94
892009 16:00,276.5,95
892009 17:00,280.8,96
892009 18:00,282.9,95
892009 19:00,278.3,93
892009 20:00,264.6,87
892009 21:00,257.3,84
892009 22:00,245.4,84
892009 23:00,220.8,83
8102009 0:00,196.5,82
8102009 1:00,175.9,80
8102009 2:00,164.6,79
8102009 3:00,155.6,77
8102009 4:00,149.5,73
8102009 5:00,146.2,72
8102009 6:00,149,71
8102009 7:00,152.3,69
8102009 8:00,164.1,75
8102009 9:00,183.7,80
8102009 10:00,207,84
8102009 11:00,231.2,89
8102009 12:00,253.2,91
8102009 13:00,269.5,94
8102009 14:00,281.8,96
8102009 15:00,289.9,97
8102009 16:00,296.6,97
8102009 17:00,301.5,98
8102009 18:00,303.8,97
8102009 19:00,297.8,95
8102009 20:00,285.1,90
8102009 21:00,278.7,83
8102009 22:00,264.4,84
8102009 23:00,238.1,84
8112009 0:00,214.1,83
8112009 1:00,193.4,83
8112009 2:00,179.7,82
8112009 3:00,168.5,81
8112009 4:00,160.7,80
8112009 5:00,157,78
8112009 6:00,159.2,77
8112009 7:00,162.7,76
8112009 8:00,173.6,79
8112009 9:00,194.1,82
8112009 10:00,216.8,86
8112009 11:00,237.5,90
8112009 12:00,255.7,94
8112009 13:00,269,95
8112009 14:00,281.4,95
8112009 15:00,289.6,97
8112009 16:00,296.2,96
8112009 17:00,299.5,98
8112009 18:00,302.6,95
8112009 19:00,297.1,77
8112009 20:00,279.2,76
8112009 21:00,267.6,75
8112009 22:00,249.7,75
8112009 23:00,223.8,75
8122009 0:00,198.2,75
8122009 1:00,176.4,73
8122009 2:00,162.7,73
8122009 3:00,151.6,73
8122009 4:00,144.9,73
8122009 5:00,140.6,72
8122009 6:00,142.6,72
8122009 7:00,146.5,72
8122009 8:00,155.4,73
8122009 9:00,168.8,74
8122009 10:00,186.8,75
8122009 11:00,205,77
8122009 12:00,222.8,78
8122009 13:00,235.1,77
8122009 14:00,244.3,76
8122009 15:00,246.6,75
8122009 16:00,238.8,75
8122009 17:00,227.4,76
8122009 18:00,214.9,75
8122009 19:00,206.8,75
8122009 20:00,196.3,75
8122009 21:00,195.5,73
8122009 22:00,187.4,73
8122009 23:00,172,73
8132009 0:00,154.9,73
8132009 1:00,140.1,73
8132009 2:00,131.8,73
8132009 3:00,126.3,73
8132009 4:00,123.7,73
8132009 5:00,122.9,73
8132009 6:00,128.1,72
8132009 7:00,135.7,72
8132009 8:00,144.9,72
8132009 9:00,154,73
8132009 10:00,161.6,73
8132009 11:00,168.3,73
8132009 12:00,176.3,74
8132009 13:00,183.7,73
8132009 14:00,194.4,74
8132009 15:00,199.2,78
8132009 16:00,202.6,79
8132009 17:00,206.1,81
8132009 18:00,204.8,82
8132009 19:00,203.1,81
8132009 20:00,196.6,77
8132009 21:00,198.9,75
8132009 22:00,192.3,73
8132009 23:00,173.8,72
8142009 0:00,154.2,71
8142009 1:00,136.6,70
8142009 2:00,126,70
8142009 3:00,119.2,70
8142009 4:00,115.5,70
8142009 5:00,114.7,70
8142009 6:00,119.5,70
8142009 7:00,126,70
8142009 8:00,137.5,72
8142009 9:00,147.3,73
8142009 10:00,159.6,74
8142009 11:00,172,77
8142009 12:00,181.7,81
8142009 13:00,186.7,84
8142009 14:00,191.1,85
8142009 15:00,192.8,83
8142009 16:00,189.3,85
8142009 17:00,188.1,85
8142009 18:00,186.9,82
8142009 19:00,183.4,82
8142009 20:00,178.7,80
8142009 21:00,183.7,76
8142009 22:00,180.2,73
8142009 23:00,167.2,73
