TIMESTAMP,TARGETVAR,U10,V10,U100,V100
20120126 6:00,0.67982331036128,-2.522411966,4.92678768413269,-3.639497828,6.6200736514154
20120126 7:00,0.735739101131342,-2.171598948,5.24596650267943,-3.212330122,7.15291267145472
20120126 8:00,0.752654804822129,-1.962132922,5.43936414671914,-2.984535626,7.64584744770255
20120126 9:00,0.713654715638347,-1.869491038,5.22124650306533,-3.002351955,7.80405603779351
20120126 10:00,0.764683758157092,-1.91581198,4.63305592401223,-3.367586706,7.65288937307751
20120126 11:00,0.807066985764073,-2.278205234,4.26952651792256,-3.981401672,7.14680966946308
20120126 12:00,0.839864656785206,-2.690325382,3.7536782906813,-4.78610588,6.45763990609945
20120126 13:00,0.797669375408535,-3.145019925,3.22401594600864,-5.620503971,5.54359799242848
20120126 14:00,0.841932124244819,-3.440315932,2.97099947937022,-6.149479273,5.0408045206557
20120126 15:00,0.855652639951733,-3.568379714,2.86339477516768,-6.366668811,4.87743185195642
20120126 16:00,0.796729611637121,-3.507413179,2.61292301437189,-6.399332082,4.5727512140661
20120126 17:00,0.559439892811943,-3.610954109,2.48059831055525,-6.447266492,4.25915080403415
20120126 18:00,0.459919176060344,-3.381392969,2.25884537284054,-6.12487577,3.89766530145241
20120126 19:00,0.412649180209224,-3.136164451,2.02545949413097,-5.818604585,3.55214149638727
20120126 20:00,0.404849161741114,-2.901834979,1.9996489062986,-5.470761965,3.50190909537916
20120126 21:00,0.408514229506189,-3.559183644,2.31919125425143,-5.291750275,3.31694118886331
20120126 22:00,0.638755747404362,-3.552712336,2.06399361117648,-5.019839153,2.78551055389898
20120126 23:00,0.656517228598236,-3.539429125,1.65938538219866,-4.872642337,2.15690134876009
20120127 0:00,0.457663740273089,-3.463476403,1.25877597668784,-4.69023706,1.56162392372938
20120127 1:00,0.271215103004795,-2.914482084,1.00652837695813,-3.882271523,1.13556223190839
20120127 2:00,0.244149979835395,-2.646333786,0.805431094066366,-3.496132011,0.840704196405282
20120127 3:00,0.225260776012752,-2.444117005,0.844164871509899,-3.221108166,0.869280746101618
20120127 4:00,0.259937970367698,-2.492359577,0.842573072436877,-3.286973109,0.868631279063065
20120127 5:00,0.408514228453934,-2.547034492,0.802247495920322,-3.353843623,0.926433845494291
20120127 6:00,0.577953189442414,-2.744829038,1.47876210195463,-3.751044423,1.83438876539152
20120127 7:00,0.714030623882773,-2.922924534,1.23415564440026,-4.120089217,1.62526037897742
20120127 8:00,0.760454824342491,-2.153053486,1.46443591029743,-4.187462517,2.50983448548674
20120127 9:00,0.747580096661203,-2.146219121,1.80242791346908,-4.861698305,3.5307966700922
20120127 10:00,0.725401732265659,-3.329770226,2.22054046998283,-6.8301048,4.27508589627405
20120127 11:00,0.673432933341277,-3.766365504,1.70161397217769,-7.381660847,3.11448829837967
20120127 12:00,0.490555382830996,-3.544047651,1.47929270164563,-7.07194478,2.71701447078518
20120127 13:00,0.450521559391282,-3.274693289,1.2007278638668,-6.6988777,2.21562591702218
20120127 14:00,0.401935898890099,-2.846942482,0.711514948758074,-6.199611378,1.32585607420444
20120127 15:00,0.366412922823051,-2.492359577,0.167650265475594,-5.756657069,0.126290453996877
20120127 16:00,0.378911748573437,-2.122901878,-0.157607345,-5.217670667,-1.133026134
20120127 17:00,0.351376738257061,-1.81535548,-0.300338662,-4.45544736,-2.111772961
20120127 18:00,0.363217732734669,-1.648516585,-0.540700322,-3.672609835,-2.874247264
20120127 19:00,0.30316699020932,-1.601480077,-0.911058906,-3.30004554,-3.650360375
20120127 20:00,0.266610275677323,-1.395645102,-1.40239422,-2.784187286,-4.60767479
20120127 21:00,0.218870400045003,-1.2774508,-2.249761927,-2.001852547,-4.990210876
20120127 22:00,0.109200259605775,-0.84889595,-2.665752085,-1.145608291,-4.141357456
20120127 23:00,0.0202988431662403,-0.222546555,-3.286553723,-0.233554809,-4.513502069
20120128 0:00,0.0332675497500789,-0.129277582,-2.871624765,-0.113891784,-3.848447822
20120128 1:00,0,-1.110207078,-2.042913929,-1.382482313,-2.744450794
20120128 2:00,0.00439925584391973,-1.480169044,-1.102385612,-1.888317283,-1.5332489
20120128 3:00,0.12273282382111,-2.126157321,-0.724994939,-2.773842272,-1.031881553
20120128 4:00,0.225824635748756,-2.542846255,-0.758016623,-3.33113936,-1.088668317
20120128 5:00,0.263039186814799,-3.014933139,-0.691973255,-3.978808948,-1.001993783
20120128 6:00,0.398646735160436,-3.281806744,-0.898948452,-4.494057719,-1.312826594
20120128 7:00,0.318203170566295,-3.361772482,-0.770989427,-4.669154439,-1.188045153
20120128 8:00,0.375434628090926,-2.737943385,-0.552220771,-4.62585095,-1.137983138
20120128 9:00,0.460952904002754,-2.095808879,-0.147705144,-4.793416628,-0.72777349
20120128 10:00,0.491025271030228,-2.092918551,0.18663940550765,-5.382720643,-0.130018083
20120128 11:00,0.505403613800902,-2.08906478,0.391255910983809,-5.593589811,0.410950560394623
20120128 12:00,0.399586497879595,-1.997537732,0.0356831363379186,-5.368913733,-0.233130891
20120128 13:00,0.258340373,-1.781726585,-0.622981523,-4.385485201,-2.197504596
20120128 14:00,0.305892292098472,-1.205106176,-1.437319834,-2.209014143,-4.502598884
20120128 15:00,0.208063146136852,-0.519135031,-1.951514626,-0.681467846,-5.527749407
20120128 16:00,0.132976220097764,-0.12894077,-2.238685341,0.0270776627725269,-6.11952726
20120128 17:00,0.119631613687532,0.12348119693719,-2.07121823,0.686671400507495,-5.618907106
20120128 18:00,0.0981110763557486,0.0859069347476185,-1.865422379,0.682278292834665,-5.019657311
20120128 19:00,0.082792972970422,-0.060536344,-1.850090882,0.33647796030187,-4.962123353
20120128 20:00,0.0903110599921478,-0.238291507,-1.761639943,-0.08651555,-4.870218459
20120128 21:00,0.114556899213083,-0.626077162,-2.30295969,-0.69652993,-4.267979887
20120128 22:00,0.0545061535309715,-0.706042899,-2.558288067,-0.928737049,-3.637347933
20120128 23:00,0.178836573448527,-0.917036833,-3.124963749,-1.229351132,-4.282923772
20120129 0:00,0.215769188859171,-1.210886832,-3.894486918,-1.634144624,-5.28790005
20120129 1:00,0.179306451125218,-1.743083512,-4.478962893,-2.2986468,-6.12100737
20120129 2:00,0.212010142191546,-2.129846139,-4.768017947,-2.868717458,-6.583440876
20120129 3:00,0.310873031879385,-2.077667513,-4.588444667,-2.869313766,-6.404691149
20120129 4:00,0.133258150491893,-2.279974118,-4.743109396,-3.113800136,-6.566072482
20120129 5:00,0.0950098662221708,-2.114284093,-4.746585007,-2.91165165,-6.669559166
20120129 6:00,0.0670049803336109,-2.126184481,-5.199573088,-3.174027266,-7.572715685
20120129 7:00,0.00044638610781538,-0.686695175,-4.63420689,-1.198458135,-7.487321078
20120129 8:00,0.00120700575300367,-0.114103404,-4.107072423,-0.29922534,-7.33172921
20120129 9:00,0.0520627746701709,0.252977811926195,-5.386097592,0.491479359543631,-9.072910768
20120129 10:00,0.0436049228247771,0.289594392047551,-5.778841734,0.470012263638463,-9.557778451
20120129 11:00,0.00975883439644039,-0.331056641,-5.040274211,-0.572930812,-8.364425005
20120129 12:00,0.0246188085201484,-0.790137014,-4.334725,-1.097682046,-7.286137174
20120129 13:00,0.0232003576021829,-1.060642,-4.289542046,-1.538950128,-6.995216565
20120129 14:00,0.0412555197097657,-0.53610949,-4.879816796,-0.83172858,-7.616860355
20120129 15:00,0.0539422980039832,0.86722094346193,-4.601767846,1.4223164903205,-7.443900092
20120129 16:00,0.1825016412136,1.4933644635371,-4.522408042,2.47122264857578,-7.4178475
20120129 17:00,0.224884873029597,1.62701498098005,-3.922285725,2.82423711457188,-6.565348799
20120129 18:00,0.293487447355144,1.99821556196029,-3.76588319,3.44380135472381,-6.170217822
20120129 19:00,0.343012865314218,2.18267158432162,-3.739236833,3.7819081152302,-6.189757266
20120129 20:00,0.659806384962122,2.77036769526937,-3.69752949,4.67696675283179,-5.92995503
20120129 21:00,0.57081100119483,3.26652235591373,-3.477407405,5.97691867153362,-5.86482355
20120129 22:00,0.591203825368128,5.65850045234126,-2.948535131,9.32340039986146,-4.384891594
20120129 23:00,0.523541010604978,7.3401168944145,1.19729056602894,11.0467311544708,1.98713817267256
20120130 0:00,0.260125923963784,6.58673075841762,3.42689558330151,10.1152977154743,5.53101435296002
20120130 1:00,0.516586773848972,6.9470479679339,0.199390472788847,9.96568460960575,0.352855812123863
20120130 2:00,0.834414034066332,7.65531205613637,-0.695135234,11.0246727288569,-0.933157679
20120130 3:00,0.850108063584401,7.97572773262871,-0.186366274,11.4491592869155,-0.13576936
20120130 4:00,0.719105327834683,8.56763729731814,0.207750526120756,12.401747232165,0.376087990567938
20120130 5:00,0.690724543171983,8.24193277884794,0.763096926026147,11.9516355013103,1.17872228455518
20120130 6:00,0.950192632706228,8.46935298389615,1.77466337918715,12.2390830918066,2.61012424675466
20120130 7:00,0.99539516530675,7.65354910881042,3.9536515654826,11.2291170422525,6.03349815425582
20120130 8:00,0.992481908769259,5.52611242321408,5.86571519182353,8.07165009858322,8.75765843310142
20120130 9:00,0.989756591096298,3.31669868696084,6.61155137836314,5.00721367354352,10.1838144195232
20120130 10:00,0.981110796177357,2.91122080199116,5.75106303184306,4.46128607918996,9.1541043168729
20120130 11:00,0.961375791702042,2.61945301954559,5.44592108522838,4.00281831372774,8.60177800999279
20120130 12:00,0.926416656430428,2.14874608351558,4.92879207198315,3.23183485394681,7.97675746733605
20120130 13:00,0.937129941958568,1.79968251297646,5.13062764528209,2.63298570707939,8.17235742133295
20120130 14:00,0.753500590743246,1.60135093880651,5.20228524526989,2.33272553018493,8.24430223199847
20120130 15:00,0.604360484495799,1.4056637856255,5.07927303195751,2.03970724995027,8.19783787511032
20120130 16:00,0.62578703976827,1.27388347301035,5.30678591191875,1.82022207426119,8.39044012866281
20120130 17:00,0.633681030825406,1.08657031962762,5.42621524523174,1.63304689905425,8.5875389328819
20120130 18:00,0.738558398759107,1.15576600217136,4.90610049865368,1.71827845205027,8.029217225
20120130 19:00,0.530589218897759,1.09362210893144,4.62723300536785,1.68039776182982,7.88607702889305
20120130 20:00,0.515647009025304,0.930990218112083,4.3232853520863,1.40576275773155,7.60129548667535
20120130 21:00,0.469128837028811,0.50303475473648,5.36709772524181,0.616953090788045,8.11465168777831
20120130 22:00,0.324311610878645,0.219640972089195,5.76599169850719,0.183553429148183,8.32299186866389
20120130 23:00,0.509538563451682,-0.022764285,5.78629468517039,-0.145117265,8.18584707333273
20120131 0:00,0.662625674171856,-0.389457329,5.84362076516063,-0.619182962,8.10565858644512
20120131 1:00,0.562823036496413,-0.777752429,6.01329061487427,-1.141361829,8.44490090040519
20120131 2:00,0.354759884046037,-1.000929108,5.87159505899736,-1.486700637,8.14105639986616
20120131 3:00,0.307489892403932,-0.701609797,5.32124774322468,-1.045119866,7.27425404554568
20120131 4:00,0.332111634608023,-0.82107496,5.49670148796254,-1.194577973,7.44663261317644
20120131 5:00,0.463772190055726,-1.196536904,5.84938572422042,-1.706924893,7.9926799112726
20120131 6:00,0.411521463893977,-1.495856215,5.84760897743826,-2.136050821,8.03086503701359
20120131 7:00,0.476458960984166,-1.850750895,5.89913463412077,-2.661418711,8.22560917829264
20120131 8:00,0.474767393350948,-2.162323044,5.79475076066913,-3.191315636,8.28070485971893
20120131 9:00,0.453152892900423,-2.329049152,5.2723872067154,-3.682715775,8.09741625616217
20120131 10:00,0.420637142803132,-1.984656903,3.98380160295708,-3.808396456,7.38553641199085
20120131 11:00,0.211916168550265,-1.902825454,3.45033338161488,-3.863877117,6.72438823487542
20120131 12:00,0.146320830717013,-1.936958358,3.33084716051492,-3.967478759,6.49254997144798
20120131 13:00,0.14857625913849,-1.966277647,2.95106753582917,-4.127693321,5.93231962664802
20120131 14:00,0.100366504777225,-1.839810862,2.50910177376797,-4.136185258,5.36172474771836
20120131 15:00,0.127149702813765,-1.607444555,2.21549436801677,-3.872935184,5.05406173460524
20120131 16:00,0.143125642733139,-1.427152806,2.25369442383311,-3.522501214,5.16752610823561
20120131 17:00,0.11775208509245,-1.180345654,2.41315744753157,-3.040725271,5.65411371053509
20120131 18:00,0.122732822768856,-1.196974505,2.46379473082301,-3.039026883,5.86194989492533
20120131 19:00,0.0999906007418148,-1.358011795,2.48111801194902,-3.395122145,5.79594417757305
20120131 20:00,0.101212290698342,-1.384705476,2.48733662568657,-3.437581835,5.71193690094287
20120131 21:00,0.106662906051439,-1.817930795,3.34994718842309,-3.432486672,5.74521251051716
20120131 22:00,0.145287094356572,-2.441075093,4.06775288841393,-3.602891559,5.79212566499895
20120131 23:00,0.110985807193798,-2.953943854,4.3289346653908,-4.180343335,5.9775962757409
