TIMESTAMP,POWER
512009 2:00,67
512009 3:00,67
512009 4:00,66
512009 5:00,65
512009 6:00,66
512009 7:00,66
512009 8:00,67
512009 9:00,70
512009 10:00,73
512009 11:00,76
512009 12:00,79
512009 13:00,78
512009 14:00,76
512009 15:00,78
512009 16:00,81
512009 17:00,81
512009 18:00,81
512009 19:00,79
512009 20:00,77
512009 21:00,74
512009 22:00,72
512009 23:00,73
522009 0:00,72
522009 1:00,71
522009 2:00,69
522009 3:00,69
522009 4:00,68
522009 5:00,69
522009 6:00,67
522009 7:00,66
522009 8:00,67
522009 9:00,68
522009 10:00,70
522009 11:00,73
522009 12:00,76
522009 13:00,77
522009 14:00,79
522009 15:00,83
522009 16:00,81
522009 17:00,82
522009 18:00,80
522009 19:00,78
522009 20:00,67
522009 21:00,68
522009 22:00,66
522009 23:00,64
532009 0:00,66
532009 1:00,66
532009 2:00,64
532009 3:00,64
532009 4:00,65
532009 5:00,64
532009 6:00,65
532009 7:00,65
532009 8:00,69
532009 9:00,71
532009 10:00,72
532009 11:00,73
532009 12:00,76
532009 13:00,76
532009 14:00,79
532009 15:00,80
532009 16:00,81
532009 17:00,81
532009 18:00,81
532009 19:00,80
532009 20:00,76
532009 21:00,73
532009 22:00,72
532009 23:00,71
542009 0:00,72
542009 1:00,73
542009 2:00,72
542009 3:00,71
542009 4:00,72
542009 5:00,71
542009 6:00,71
542009 7:00,70
542009 8:00,71
542009 9:00,74
542009 10:00,77
542009 11:00,75
542009 12:00,74
542009 13:00,75
542009 14:00,75
542009 15:00,72
542009 16:00,72
542009 17:00,74
542009 18:00,73
542009 19:00,70
542009 20:00,69
542009 21:00,68
542009 22:00,68
542009 23:00,66
552009 0:00,65
552009 1:00,64
552009 2:00,63
552009 3:00,63
552009 4:00,61
552009 5:00,61
552009 6:00,64
552009 7:00,63
552009 8:00,64
552009 9:00,64
552009 10:00,66
552009 11:00,67
552009 12:00,69
552009 13:00,72
552009 14:00,76
552009 15:00,78
552009 16:00,80
552009 17:00,79
552009 18:00,76
552009 19:00,74
552009 20:00,72
552009 21:00,70
552009 22:00,69
552009 23:00,69
562009 0:00,68
562009 1:00,67
562009 2:00,64
562009 3:00,65
562009 4:00,66
562009 5:00,66
562009 6:00,66
562009 7:00,66
562009 8:00,67
562009 9:00,69
562009 10:00,72
562009 11:00,72
562009 12:00,76
562009 13:00,78
562009 14:00,76
562009 15:00,79
562009 16:00,82
562009 17:00,83
562009 18:00,82
562009 19:00,79
562009 20:00,77
562009 21:00,75
562009 22:00,76
562009 23:00,75
572009 0:00,74
572009 1:00,72
572009 2:00,71
572009 3:00,70
572009 4:00,69
572009 5:00,69
572009 6:00,68
572009 7:00,68
572009 8:00,69
572009 9:00,71
572009 10:00,73
572009 11:00,76
572009 12:00,79
572009 13:00,80
572009 14:00,82
572009 15:00,82
572009 16:00,83
572009 17:00,83
572009 18:00,82
572009 19:00,80
572009 20:00,77
572009 21:00,74
572009 22:00,74
572009 23:00,70
582009 0:00,69
582009 1:00,71
582009 2:00,67
582009 3:00,66
582009 4:00,64
582009 5:00,64
582009 6:00,66
582009 7:00,68
582009 8:00,68
582009 9:00,71
582009 10:00,74
582009 11:00,78
582009 12:00,78
582009 13:00,78
582009 14:00,78
582009 15:00,76
582009 16:00,80
582009 17:00,81
582009 18:00,81
582009 19:00,79
582009 20:00,76
582009 21:00,74
582009 22:00,74
582009 23:00,73
592009 0:00,72
592009 1:00,73
592009 2:00,73
592009 3:00,72
592009 4:00,72
592009 5:00,70
592009 6:00,70
592009 7:00,71
592009 8:00,73
592009 9:00,76
592009 10:00,80
592009 11:00,83
592009 12:00,85
592009 13:00,86
592009 14:00,87
592009 15:00,87
592009 16:00,88
592009 17:00,87
592009 18:00,86
592009 19:00,84
592009 20:00,81
592009 21:00,79
592009 22:00,77
592009 23:00,74
5102009 0:00,72
5102009 1:00,71
5102009 2:00,69
5102009 3:00,69
5102009 4:00,67
5102009 5:00,64
5102009 6:00,64
5102009 7:00,63
5102009 8:00,68
5102009 9:00,68
5102009 10:00,71
5102009 11:00,71
5102009 12:00,70
5102009 13:00,72
5102009 14:00,75
5102009 15:00,76
5102009 16:00,78
5102009 17:00,79
5102009 18:00,79
5102009 19:00,79
5102009 20:00,73
5102009 21:00,67
5102009 22:00,68
5102009 23:00,69
5112009 0:00,69
5112009 1:00,66
5112009 2:00,66
5112009 3:00,67
5112009 4:00,66
5112009 5:00,65
5112009 6:00,65
5112009 7:00,62
5112009 8:00,57
5112009 9:00,59
5112009 10:00,60
5112009 11:00,59
5112009 12:00,58
5112009 13:00,58
5112009 14:00,59
5112009 15:00,60
5112009 16:00,60
5112009 17:00,60
5112009 18:00,59
5112009 19:00,58
5112009 20:00,57
5112009 21:00,55
5112009 22:00,53
5112009 23:00,52
5122009 0:00,52
5122009 1:00,52
5122009 2:00,50
5122009 3:00,46
5122009 4:00,47
5122009 5:00,46
5122009 6:00,46
5122009 7:00,46
5122009 8:00,49
5122009 9:00,53
5122009 10:00,58
5122009 11:00,65
5122009 12:00,69
5122009 13:00,71
5122009 14:00,73
5122009 15:00,74
5122009 16:00,74
5122009 17:00,74
5122009 18:00,74
5122009 19:00,74
5122009 20:00,68
5122009 21:00,61
5122009 22:00,58
5122009 23:00,58
5132009 0:00,55
5132009 1:00,54
5132009 2:00,54
5132009 3:00,51
5132009 4:00,50
5132009 5:00,48
5132009 6:00,48
5132009 7:00,50
5132009 8:00,53
5132009 9:00,60
5132009 10:00,67
5132009 11:00,71
5132009 12:00,73
5132009 13:00,74
5132009 14:00,74
5132009 15:00,75
5132009 16:00,76
5132009 17:00,74
5132009 18:00,73
5132009 19:00,72
5132009 20:00,69
5132009 21:00,65
5132009 22:00,65
5132009 23:00,65
5142009 0:00,60
5142009 1:00,58
5142009 2:00,57
5142009 3:00,54
5142009 4:00,55
5142009 5:00,56
5142009 6:00,56
5142009 7:00,58
5142009 8:00,60
5142009 9:00,63
5142009 10:00,66
5142009 11:00,67
5142009 12:00,72
5142009 13:00,77
5142009 14:00,78
5142009 15:00,82
5142009 16:00,82
5142009 17:00,77
5142009 18:00,78
5142009 19:00,77
5142009 20:00,75
5142009 21:00,72
5142009 22:00,70
5142009 23:00,68
5152009 0:00,68
5152009 1:00,68
5152009 2:00,69
5152009 3:00,68
5152009 4:00,68
5152009 5:00,68
5152009 6:00,68
5152009 7:00,68
5152009 8:00,71
5152009 9:00,73
5152009 10:00,74
5152009 11:00,78
5152009 12:00,79
5152009 13:00,81
5152009 14:00,82
5152009 15:00,84
5152009 16:00,85
5152009 17:00,83
5152009 18:00,84
5152009 19:00,76
5152009 20:00,74
5152009 21:00,72
5152009 22:00,72
5152009 23:00,69
5162009 0:00,67
5162009 1:00,68
5162009 2:00,68
5162009 3:00,68
5162009 4:00,68
5162009 5:00,69
5162009 6:00,68
5162009 7:00,69
5162009 8:00,70
5162009 9:00,72
5162009 10:00,74
5162009 11:00,77
5162009 12:00,78
5162009 13:00,80
5162009 14:00,81
5162009 15:00,82
5162009 16:00,82
5162009 17:00,79
5162009 18:00,76
5162009 19:00,76
5162009 20:00,73
5162009 21:00,72
5162009 22:00,72
5162009 23:00,71
5172009 0:00,70
5172009 1:00,69
5172009 2:00,69
5172009 3:00,68
5172009 4:00,68
5172009 5:00,68
5172009 6:00,67
5172009 7:00,67
5172009 8:00,68
5172009 9:00,69
5172009 10:00,72
5172009 11:00,73
5172009 12:00,76
5172009 13:00,65
5172009 14:00,66
5172009 15:00,64
5172009 16:00,62
5172009 17:00,60
5172009 18:00,60
5172009 19:00,59
5172009 20:00,59
5172009 21:00,57
5172009 22:00,55
5172009 23:00,54
5182009 0:00,54
5182009 1:00,53
5182009 2:00,53
5182009 3:00,51
5182009 4:00,51
5182009 5:00,50
5182009 6:00,50
5182009 7:00,50
5182009 8:00,50
5182009 9:00,54
5182009 10:00,57
5182009 11:00,60
5182009 12:00,61
5182009 13:00,64
5182009 14:00,64
5182009 15:00,64
5182009 16:00,65
5182009 17:00,66
5182009 18:00,64
5182009 19:00,65
5182009 20:00,60
5182009 21:00,56
5182009 22:00,50
5182009 23:00,49
5192009 0:00,46
5192009 1:00,45
5192009 2:00,44
5192009 3:00,44
5192009 4:00,43
5192009 5:00,42
5192009 6:00,41
5192009 7:00,42
5192009 8:00,48
5192009 9:00,54
5192009 10:00,58
5192009 11:00,61
5192009 12:00,63
5192009 13:00,65
5192009 14:00,67
5192009 15:00,69
5192009 16:00,71
5192009 17:00,71
5192009 18:00,71
5192009 19:00,69
5192009 20:00,65
5192009 21:00,62
5192009 22:00,57
5192009 23:00,53
5202009 0:00,53
5202009 1:00,49
5202009 2:00,48
5202009 3:00,48
5202009 4:00,46
5202009 5:00,46
5202009 6:00,46
5202009 7:00,47
5202009 8:00,52
5202009 9:00,57
5202009 10:00,61
5202009 11:00,66
5202009 12:00,69
5202009 13:00,72
5202009 14:00,75
5202009 15:00,77
5202009 16:00,79
5202009 17:00,79
5202009 18:00,78
5202009 19:00,76
5202009 20:00,73
5202009 21:00,72
5202009 22:00,65
5202009 23:00,67
5212009 0:00,65
5212009 1:00,65
5212009 2:00,66
5212009 3:00,65
5212009 4:00,64
5212009 5:00,63
5212009 6:00,63
5212009 7:00,64
5212009 8:00,65
5212009 9:00,68
5212009 10:00,70
5212009 11:00,74
5212009 12:00,76
5212009 13:00,77
5212009 14:00,78
5212009 15:00,80
5212009 16:00,80
5212009 17:00,81
5212009 18:00,79
5212009 19:00,78
5212009 20:00,75
5212009 21:00,69
5212009 22:00,65
5212009 23:00,64
5222009 0:00,63
5222009 1:00,63
5222009 2:00,62
5222009 3:00,59
5222009 4:00,58
5222009 5:00,59
5222009 6:00,57
5222009 7:00,57
5222009 8:00,61
5222009 9:00,67
5222009 10:00,73
5222009 11:00,74
5222009 12:00,78
5222009 13:00,78
5222009 14:00,79
5222009 15:00,81
5222009 16:00,81
5222009 17:00,81
5222009 18:00,80
5222009 19:00,78
5222009 20:00,76
5222009 21:00,74
5222009 22:00,69
5222009 23:00,70
5232009 0:00,69
5232009 1:00,66
5232009 2:00,63
5232009 3:00,62
5232009 4:00,59
5232009 5:00,59
5232009 6:00,58
5232009 7:00,59
5232009 8:00,65
5232009 9:00,71
5232009 10:00,75
5232009 11:00,77
5232009 12:00,76
5232009 13:00,76
5232009 14:00,79
5232009 15:00,80
5232009 16:00,79
5232009 17:00,75
5232009 18:00,75
5232009 19:00,75
5232009 20:00,74
5232009 21:00,71
5232009 22:00,69
5232009 23:00,67
5242009 0:00,66
5242009 1:00,65
5242009 2:00,64
5242009 3:00,64
5242009 4:00,63
5242009 5:00,63
5242009 6:00,64
5242009 7:00,66
5242009 8:00,68
5242009 9:00,68
5242009 10:00,70
5242009 11:00,70
5242009 12:00,73
5242009 13:00,77
5242009 14:00,78
5242009 15:00,78
5242009 16:00,79
5242009 17:00,83
5242009 18:00,72
5242009 19:00,73
5242009 20:00,71
5242009 21:00,70
5242009 22:00,71
5242009 23:00,70
5252009 0:00,70
5252009 1:00,70
5252009 2:00,70
5252009 3:00,70
5252009 4:00,70
5252009 5:00,70
5252009 6:00,70
5252009 7:00,70
5252009 8:00,72
5252009 9:00,71
5252009 10:00,72
5252009 11:00,75
5252009 12:00,77
5252009 13:00,80
5252009 14:00,81
5252009 15:00,83
5252009 16:00,82
5252009 17:00,76
5252009 18:00,73
5252009 19:00,74
5252009 20:00,74
5252009 21:00,72
5252009 22:00,71
5252009 23:00,70
5262009 0:00,70
5262009 1:00,70
5262009 2:00,70
5262009 3:00,70
5262009 4:00,70
5262009 5:00,70
5262009 6:00,70
5262009 7:00,72
5262009 8:00,72
5262009 9:00,73
5262009 10:00,74
5262009 11:00,75
5262009 12:00,74
5262009 13:00,79
5262009 14:00,82
5262009 15:00,80
5262009 16:00,79
5262009 17:00,71
5262009 18:00,73
5262009 19:00,73
5262009 20:00,71
5262009 21:00,70
5262009 22:00,70
5262009 23:00,70
5272009 0:00,70
5272009 1:00,70
5272009 2:00,70
5272009 3:00,69
5272009 4:00,70
5272009 5:00,70
5272009 6:00,68
5272009 7:00,69
5272009 8:00,70
5272009 9:00,71
5272009 10:00,73
5272009 11:00,74
5272009 12:00,77
5272009 13:00,79
5272009 14:00,80
5272009 15:00,81
5272009 16:00,83
5272009 17:00,83
5272009 18:00,79
5272009 19:00,74
5272009 20:00,73
5272009 21:00,73
5272009 22:00,72
5272009 23:00,71
5282009 0:00,72
5282009 1:00,72
5282009 2:00,72
5282009 3:00,70
5282009 4:00,70
5282009 5:00,70
5282009 6:00,72
5282009 7:00,71
5282009 8:00,72
5282009 9:00,74
5282009 10:00,76
5282009 11:00,79
5282009 12:00,81
5282009 13:00,78
5282009 14:00,77
5282009 15:00,81
5282009 16:00,82
5282009 17:00,77
5282009 18:00,76
5282009 19:00,74
5282009 20:00,69
5282009 21:00,69
5282009 22:00,68
5282009 23:00,68
5292009 0:00,68
5292009 1:00,66
5292009 2:00,68
5292009 3:00,66
5292009 4:00,66
5292009 5:00,65
5292009 6:00,64
5292009 7:00,66
5292009 8:00,68
5292009 9:00,72
5292009 10:00,75
5292009 11:00,79
5292009 12:00,82
5292009 13:00,84
5292009 14:00,85
5292009 15:00,86
5292009 16:00,87
5292009 17:00,87
5292009 18:00,87
5292009 19:00,85
5292009 20:00,82
5292009 21:00,74
5292009 22:00,75
5292009 23:00,69
5302009 0:00,72
5302009 1:00,72
5302009 2:00,70
5302009 3:00,69
5302009 4:00,67
5302009 5:00,64
5302009 6:00,63
5302009 7:00,63
5302009 8:00,66
5302009 9:00,70
5302009 10:00,73
5302009 11:00,76
5302009 12:00,78
5302009 13:00,80
5302009 14:00,80
5302009 15:00,80
5302009 16:00,82
5302009 17:00,83
5302009 18:00,83
5302009 19:00,83
5302009 20:00,78
5302009 21:00,71
5302009 22:00,68
5302009 23:00,67
5312009 0:00,64
5312009 1:00,64
5312009 2:00,63
5312009 3:00,62
5312009 4:00,63
5312009 5:00,60
5312009 6:00,60
5312009 7:00,61
5312009 8:00,69
5312009 9:00,72
5312009 10:00,75
5312009 11:00,78
5312009 12:00,81
5312009 13:00,84
5312009 14:00,86
5312009 15:00,88
5312009 16:00,86
5312009 17:00,89
5312009 18:00,88
5312009 19:00,87
5312009 20:00,81
5312009 21:00,76
5312009 22:00,72
5312009 23:00,71
612009 0:00,69
612009 1:00,66
612009 2:00,67
612009 3:00,65
612009 4:00,64
612009 5:00,64
612009 6:00,63
612009 7:00,64
612009 8:00,68
612009 9:00,72
612009 10:00,76
612009 11:00,79
612009 12:00,82
612009 13:00,83
612009 14:00,86
612009 15:00,87
612009 16:00,87
612009 17:00,89
612009 18:00,88
612009 19:00,88
612009 20:00,84
612009 21:00,80
612009 22:00,76
612009 23:00,73
622009 0:00,71
622009 1:00,69
622009 2:00,66
622009 3:00,65
622009 4:00,64
622009 5:00,63
622009 6:00,61
622009 7:00,63
622009 8:00,68
622009 9:00,74
622009 10:00,78
622009 11:00,82
622009 12:00,84
622009 13:00,86
622009 14:00,87
622009 15:00,88
622009 16:00,89
622009 17:00,89
622009 18:00,89
622009 19:00,83
622009 20:00,81
622009 21:00,78
622009 22:00,77
622009 23:00,78
632009 0:00,76
632009 1:00,74
632009 2:00,72
632009 3:00,72
632009 4:00,71
632009 5:00,70
632009 6:00,66
632009 7:00,68
632009 8:00,72
632009 9:00,75
632009 10:00,78
632009 11:00,81
632009 12:00,84
632009 13:00,85
632009 14:00,87
632009 15:00,88
632009 16:00,88
632009 17:00,88
632009 18:00,87
632009 19:00,85
632009 20:00,81
632009 21:00,77
632009 22:00,76
632009 23:00,77
642009 0:00,75
642009 1:00,74
642009 2:00,72
642009 3:00,70
642009 4:00,69
642009 5:00,68
642009 6:00,68
642009 7:00,70
642009 8:00,73
642009 9:00,74
642009 10:00,76
642009 11:00,77
642009 12:00,79
642009 13:00,79
642009 14:00,80
642009 15:00,70
642009 16:00,72
642009 17:00,72
642009 18:00,72
642009 19:00,70
642009 20:00,70
642009 21:00,69
642009 22:00,70
642009 23:00,70
652009 0:00,72
652009 1:00,70
652009 2:00,70
652009 3:00,70
652009 4:00,70
652009 5:00,70
652009 6:00,70
652009 7:00,70
652009 8:00,71
652009 9:00,72
652009 10:00,72
652009 11:00,74
652009 12:00,74
652009 13:00,75
652009 14:00,77
652009 15:00,78
652009 16:00,78
652009 17:00,77
652009 18:00,77
652009 19:00,76
652009 20:00,74
652009 21:00,72
652009 22:00,70
652009 23:00,69
662009 0:00,68
662009 1:00,68
662009 2:00,67
662009 3:00,66
662009 4:00,66
662009 5:00,65
662009 6:00,64
662009 7:00,64
662009 8:00,66
662009 9:00,68
662009 10:00,70
662009 11:00,73
662009 12:00,75
662009 13:00,78
662009 14:00,80
662009 15:00,79
662009 16:00,78
662009 17:00,81
662009 18:00,80
662009 19:00,77
662009 20:00,75
662009 21:00,71
662009 22:00,69
662009 23:00,66
672009 0:00,64
672009 1:00,62
672009 2:00,61
672009 3:00,61
672009 4:00,59
672009 5:00,60
672009 6:00,61
672009 7:00,63
672009 8:00,64
672009 9:00,69
672009 10:00,72
672009 11:00,74
672009 12:00,76
672009 13:00,78
672009 14:00,79
672009 15:00,81
672009 16:00,81
672009 17:00,81
672009 18:00,83
672009 19:00,82
672009 20:00,80
672009 21:00,74
672009 22:00,73
672009 23:00,71
682009 0:00,70
682009 1:00,68
682009 2:00,66
682009 3:00,64
682009 4:00,64
682009 5:00,66
682009 6:00,66
682009 7:00,67
682009 8:00,69
682009 9:00,72
682009 10:00,73
682009 11:00,73
682009 12:00,81
682009 13:00,81
682009 14:00,84
682009 15:00,85
682009 16:00,85
682009 17:00,87
682009 18:00,86
682009 19:00,86
682009 20:00,81
682009 21:00,75
682009 22:00,72
682009 23:00,75
692009 0:00,74
692009 1:00,74
692009 2:00,73
692009 3:00,72
692009 4:00,70
692009 5:00,68
692009 6:00,68
692009 7:00,68
692009 8:00,72
692009 9:00,77
692009 10:00,81
692009 11:00,84
692009 12:00,86
692009 13:00,89
692009 14:00,89
692009 15:00,89
692009 16:00,89
692009 17:00,90
692009 18:00,85
692009 19:00,78
692009 20:00,69
692009 21:00,68
692009 22:00,68
692009 23:00,71
6102009 0:00,68
6102009 1:00,68
6102009 2:00,70
6102009 3:00,70
6102009 4:00,68
6102009 5:00,66
6102009 6:00,65
6102009 7:00,66
6102009 8:00,70
6102009 9:00,72
6102009 10:00,74
6102009 11:00,77
6102009 12:00,80
6102009 13:00,81
6102009 14:00,83
6102009 15:00,85
6102009 16:00,85
6102009 17:00,85
6102009 18:00,85
6102009 19:00,83
6102009 20:00,79
6102009 21:00,74
6102009 22:00,72
6102009 23:00,72
6112009 0:00,72
6112009 1:00,70
6112009 2:00,70
6112009 3:00,70
6112009 4:00,70
6112009 5:00,68
6112009 6:00,68
6112009 7:00,70
6112009 8:00,71
6112009 9:00,72
6112009 10:00,74
6112009 11:00,76
6112009 12:00,78
6112009 13:00,81
6112009 14:00,84
6112009 15:00,85
6112009 16:00,88
6112009 17:00,87
6112009 18:00,83
6112009 19:00,79
6112009 20:00,70
6112009 21:00,71
6112009 22:00,70
6112009 23:00,69
6122009 0:00,68
6122009 1:00,68
6122009 2:00,68
6122009 3:00,66
6122009 4:00,66
6122009 5:00,66
6122009 6:00,66
6122009 7:00,66
6122009 8:00,71
6122009 9:00,77
6122009 10:00,79
6122009 11:00,83
6122009 12:00,85
6122009 13:00,85
6122009 14:00,86
6122009 15:00,88
6122009 16:00,89
6122009 17:00,87
6122009 18:00,86
6122009 19:00,78
6122009 20:00,76
6122009 21:00,75
6122009 22:00,75
6122009 23:00,73
6132009 0:00,72
6132009 1:00,72
6132009 2:00,71
6132009 3:00,70
6132009 4:00,70
6132009 5:00,70
6132009 6:00,68
6132009 7:00,70
6132009 8:00,73
6132009 9:00,77
6132009 10:00,80
6132009 11:00,82
6132009 12:00,85
6132009 13:00,86
6132009 14:00,88
6132009 15:00,89
6132009 16:00,90
6132009 17:00,90
6132009 18:00,89
6132009 19:00,85
6132009 20:00,84
6132009 21:00,79
6132009 22:00,77
6132009 23:00,74
6142009 0:00,74
6142009 1:00,75
6142009 2:00,72
6142009 3:00,70
6142009 4:00,70
6142009 5:00,70
6142009 6:00,69
6142009 7:00,69
6142009 8:00,74
6142009 9:00,77
6142009 10:00,81
6142009 11:00,83
6142009 12:00,83
6142009 13:00,84
6142009 14:00,86
6142009 15:00,86
6142009 16:00,86
6142009 17:00,86
6142009 18:00,84
6142009 19:00,82
6142009 20:00,80
6142009 21:00,77
6142009 22:00,75
6142009 23:00,73
6152009 0:00,71
6152009 1:00,70
6152009 2:00,69
6152009 3:00,68
6152009 4:00,66
6152009 5:00,65
6152009 6:00,64
6152009 7:00,66
6152009 8:00,70
6152009 9:00,75
6152009 10:00,79
6152009 11:00,82
6152009 12:00,86
6152009 13:00,87
6152009 14:00,87
6152009 15:00,86
6152009 16:00,86
6152009 17:00,86
6152009 18:00,76
6152009 19:00,78
6152009 20:00,78
6152009 21:00,75
6152009 22:00,74
6152009 23:00,72
6162009 0:00,72
6162009 1:00,72
6162009 2:00,71
6162009 3:00,72
6162009 4:00,71
6162009 5:00,72
6162009 6:00,72
6162009 7:00,72
6162009 8:00,73
6162009 9:00,73
6162009 10:00,76
6162009 11:00,75
6162009 12:00,77
6162009 13:00,78
6162009 14:00,79
6162009 15:00,80
6162009 16:00,80
6162009 17:00,80
6162009 18:00,76
6162009 19:00,74
6162009 20:00,72
6162009 21:00,70
6162009 22:00,70
6162009 23:00,68
6172009 0:00,68
6172009 1:00,69
6172009 2:00,69
6172009 3:00,68
6172009 4:00,68
6172009 5:00,68
6172009 6:00,68
6172009 7:00,68
6172009 8:00,70
6172009 9:00,72
6172009 10:00,75
6172009 11:00,76
6172009 12:00,78
6172009 13:00,80
6172009 14:00,80
6172009 15:00,82
6172009 16:00,82
6172009 17:00,83
6172009 18:00,82
6172009 19:00,81
6172009 20:00,79
6172009 21:00,76
6172009 22:00,75
6172009 23:00,76
6182009 0:00,76
6182009 1:00,74
6182009 2:00,73
6182009 3:00,74
6182009 4:00,74
6182009 5:00,74
6182009 6:00,73
6182009 7:00,73
6182009 8:00,75
6182009 9:00,78
6182009 10:00,79
6182009 11:00,81
6182009 12:00,84
6182009 13:00,86
6182009 14:00,88
6182009 15:00,89
6182009 16:00,91
6182009 17:00,90
6182009 18:00,88
6182009 19:00,84
6182009 20:00,81
6182009 21:00,77
6182009 22:00,75
6182009 23:00,74
6192009 0:00,72
6192009 1:00,71
6192009 2:00,70
6192009 3:00,70
6192009 4:00,69
6192009 5:00,68
6192009 6:00,68
6192009 7:00,68
6192009 8:00,72
6192009 9:00,77
6192009 10:00,82
6192009 11:00,85
6192009 12:00,87
6192009 13:00,89
6192009 14:00,91
6192009 15:00,90
6192009 16:00,89
6192009 17:00,90
6192009 18:00,90
6192009 19:00,89
6192009 20:00,85
6192009 21:00,82
6192009 22:00,81
6192009 23:00,77
6202009 0:00,76
6202009 1:00,74
6202009 2:00,74
6202009 3:00,73
6202009 4:00,72
6202009 5:00,72
6202009 6:00,72
6202009 7:00,73
6202009 8:00,78
6202009 9:00,83
6202009 10:00,88
6202009 11:00,89
6202009 12:00,89
6202009 13:00,91
6202009 14:00,94
6202009 15:00,92
6202009 16:00,93
6202009 17:00,93
6202009 18:00,93
6202009 19:00,91
6202009 20:00,87
6202009 21:00,85
6202009 22:00,82
6202009 23:00,81
6212009 0:00,79
6212009 1:00,78
6212009 2:00,77
6212009 3:00,74
6212009 4:00,73
6212009 5:00,71
6212009 6:00,71
6212009 7:00,72
6212009 8:00,75
6212009 9:00,82
6212009 10:00,87
6212009 11:00,89
6212009 12:00,91
6212009 13:00,90
6212009 14:00,91
6212009 15:00,90
6212009 16:00,91
6212009 17:00,91
6212009 18:00,91
6212009 19:00,89
6212009 20:00,86
6212009 21:00,80
6212009 22:00,75
6212009 23:00,72
6222009 0:00,71
6222009 1:00,69
6222009 2:00,69
6222009 3:00,67
6222009 4:00,67
6222009 5:00,66
6222009 6:00,64
6222009 7:00,66
6222009 8:00,72
6222009 9:00,78
6222009 10:00,83
6222009 11:00,84
6222009 12:00,86
6222009 13:00,88
6222009 14:00,89
6222009 15:00,89
6222009 16:00,90
6222009 17:00,89
6222009 18:00,89
6222009 19:00,87
6222009 20:00,84
6222009 21:00,76
6222009 22:00,73
6222009 23:00,71
6232009 0:00,70
6232009 1:00,68
6232009 2:00,68
6232009 3:00,66
6232009 4:00,65
6232009 5:00,64
6232009 6:00,64
6232009 7:00,66
6232009 8:00,74
6232009 9:00,78
6232009 10:00,82
6232009 11:00,84
6232009 12:00,87
6232009 13:00,88
6232009 14:00,88
6232009 15:00,89
6232009 16:00,90
6232009 17:00,91
6232009 18:00,89
6232009 19:00,87
6232009 20:00,84
6232009 21:00,80
6232009 22:00,73
6232009 23:00,72
6242009 0:00,71
6242009 1:00,68
6242009 2:00,71
6242009 3:00,71
6242009 4:00,68
6242009 5:00,67
6242009 6:00,66
6242009 7:00,68
6242009 8:00,71
6242009 9:00,77
6242009 10:00,81
6242009 11:00,83
6242009 12:00,86
6242009 13:00,87
6242009 14:00,90
6242009 15:00,89
6242009 16:00,90
6242009 17:00,91
6242009 18:00,89
6242009 19:00,90
6242009 20:00,86
6242009 21:00,81
6242009 22:00,75
6242009 23:00,73
6252009 0:00,71
6252009 1:00,70
6252009 2:00,68
6252009 3:00,66
6252009 4:00,65
6252009 5:00,64
6252009 6:00,64
6252009 7:00,66
6252009 8:00,71
6252009 9:00,76
6252009 10:00,83
6252009 11:00,86
6252009 12:00,89
6252009 13:00,90
6252009 14:00,91
6252009 15:00,92
6252009 16:00,91
6252009 17:00,91
6252009 18:00,90
6252009 19:00,90
6252009 20:00,87
6252009 21:00,81
6252009 22:00,76
6252009 23:00,74
6262009 0:00,72
6262009 1:00,71
6262009 2:00,70
6262009 3:00,69
6262009 4:00,68
6262009 5:00,69
6262009 6:00,69
6262009 7:00,70
6262009 8:00,75
6262009 9:00,80
6262009 10:00,82
6262009 11:00,86
6262009 12:00,88
6262009 13:00,90
6262009 14:00,93
6262009 15:00,95
6262009 16:00,95
6262009 17:00,95
6262009 18:00,94
6262009 19:00,92
6262009 20:00,90
6262009 21:00,85
6262009 22:00,83
6262009 23:00,80
6272009 0:00,79
6272009 1:00,80
6272009 2:00,77
6272009 3:00,75
6272009 4:00,74
6272009 5:00,72
6272009 6:00,73
6272009 7:00,73
6272009 8:00,77
6272009 9:00,83
6272009 10:00,88
6272009 11:00,91
6272009 12:00,93
6272009 13:00,94
6272009 14:00,95
6272009 15:00,94
6272009 16:00,97
6272009 17:00,95
6272009 18:00,94
6272009 19:00,93
6272009 20:00,90
6272009 21:00,84
6272009 22:00,82
6272009 23:00,81
6282009 0:00,76
6282009 1:00,73
6282009 2:00,72
6282009 3:00,69
6282009 4:00,68
6282009 5:00,67
6282009 6:00,64
6282009 7:00,67
6282009 8:00,73
6282009 9:00,78
6282009 10:00,83
6282009 11:00,85
6282009 12:00,86
6282009 13:00,89
6282009 14:00,91
6282009 15:00,91
6282009 16:00,93
6282009 17:00,93
6282009 18:00,93
6282009 19:00,90
6282009 20:00,86
6282009 21:00,83
6282009 22:00,80
6282009 23:00,80
6292009 0:00,79
6292009 1:00,77
6292009 2:00,77
6292009 3:00,76
6292009 4:00,74
6292009 5:00,72
6292009 6:00,70
6292009 7:00,71
6292009 8:00,77
6292009 9:00,82
6292009 10:00,85
6292009 11:00,86
6292009 12:00,88
6292009 13:00,88
6292009 14:00,90
6292009 15:00,92
6292009 16:00,93
6292009 17:00,91
6292009 18:00,92
6292009 19:00,90
6292009 20:00,86
6292009 21:00,80
6292009 22:00,76
6292009 23:00,73
6302009 0:00,77
6302009 1:00,75
6302009 2:00,67
